fips,char_yrblt,char_beds,char_bldg_sf,char_ground_sf,char_second_sf,char_base_fin_sf,char_base_unfin_sf,char_stories,char_nbath,char_fbath,char_hbath,char_n_frpl,char_gar1_size,char_gar1_sf,char_bq_ordinal,char_land_sf,char_frontage_sf,char_depth_sf,char_air_cat,char_bsmt_cat,char_bsmt_fin_cat,char_ext_wall_cat,char_gar1_cat,char_floor_cat,char_bq_cat,char_heat_cat,char_roof_material_cat,char_style_cat,char_found_cat,char_fuel_typ_cat,char_sewer_cat,char_water_cat,char_elec_cat
1059,0.9542168674698795,0.0,0.9132530120481928,0.8987951807228916,0.0,0.03614457831325301,0.1108433734939759,0.8987951807228916,0.0,0.0,0.0,0.25542168674698795,0.0,0.5759036144578313,1.0,1.0,0.5445783132530121,0.5445783132530121,0.655421686746988,0.13975903614457832,0.03614457831325301,0.8987951807228916,0.5927710843373494,0.04819277108433735,0.0,0.891566265060241,0.8530120481927711,0.0,0.7710843373493976,0.0024096385542168677,0.0,0.0024096385542168677,0.0
1061,0.9101654846335697,0.0,0.9125295508274232,0.7635933806146572,0.0,0.002364066193853428,0.002364066193853428,0.7612293144208038,0.0,0.0,0.0,0.19148936170212766,0.0,0.5886524822695035,1.0,1.0,0.34988179669030733,0.34988179669030733,0.6690307328605201,0.002364066193853428,0.002364066193853428,0.75177304964539,0.5886524822695035,0.05673758865248227,0.0,0.6713947990543735,0.7541371158392435,0.0,0.6548463356973995,0.0,0.0,0.0,0.0
1065,0.7777777777777778,0.0,0.9333333333333333,0.8888888888888888,0.1111111111111111,0.0,0.0,0.8222222222222222,0.0,0.0,0.022222222222222223,0.3111111111111111,0.0,0.4222222222222222,1.0,1.0,0.3111111111111111,0.3111111111111111,0.5111111111111111,0.044444444444444446,0.022222222222222223,0.8888888888888888,0.4222222222222222,0.022222222222222223,0.0,0.6444444444444445,0.8666666666666667,0.0,0.1111111111111111,0.0,0.022222222222222223,0.0,0.6444444444444445
1067,0.9302325581395349,0.0,1.0,1.0,0.18604651162790697,0.0,0.0,0.8488372093023255,0.13953488372093023,0.5116279069767442,0.13953488372093023,0.26744186046511625,0.0,0.08139534883720931,1.0,1.0,0.5697674418604651,0.5697674418604651,0.0,0.0,0.0,0.7441860465116279,0.08139534883720931,0.011627906976744186,0.0,0.6511627906976745,0.7441860465116279,0.0,1.0,0.0,0.0,0.0,0.9883720930232558
1069,0.9326977005047672,0.3937184520471116,0.9360628154795289,0.9360628154795289,0.1357263039820527,0.0,0.0,0.8794167134043747,0.17106001121704992,0.7913628715647785,0.17106001121704992,0.4167134043746495,0.0,0.04374649467190129,1.0,1.0,0.34324172742568704,0.34324172742568704,0.8429613011777902,0.0,0.0,0.9147504206393718,0.29725182277061135,0.04374649467190129,0.0,0.8816601233875491,0.9147504206393718,0.0,0.9360628154795289,0.0,0.0,0.0,0.9551318003365115
1073,0.9662737987307344,0.9365367180417045,0.9543970988213962,0.0,0.0,0.19084315503173163,0.39664551223934724,0.9541251133272892,0.21305530371713507,0.8867633726201269,0.21305530371713507,0.5789664551223934,0.0,0.44378966455122393,1.0,0.9985494106980961,0.5640979147778785,0.5639165911151405,0.8373526745240254,0.43753399818676336,0.19084315503173163,0.9362647325475975,0.44388032638259295,0.04542157751586582,0.0,0.9321849501359928,0.8699002719854941,0.0,0.943336355394379,0.27216681776971896,0.9339981867633727,0.9823209428830463,0.31495920217588397
1077,0.9629629629629629,0.005216484089723527,0.96452790818988,0.96452790818988,0.17996870109546165,0.0,0.0,0.8675013041210224,0.03912363067292645,0.19718309859154928,0.03912363067292645,0.42149191444966094,0.0,0.27021387584767864,1.0,1.0,0.8403755868544601,0.8398539384454877,0.7694314032342201,0.0020865936358894104,0.0,0.9306207616066771,0.27021387584767864,0.009389671361502348,0.0,0.8607198748043818,0.9316640584246219,0.0,0.9640062597809077,0.0,0.0,0.0,0.9859154929577465
1081,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1083,0.8802559414990859,0.0,0.8665447897623401,0.8660877513711152,0.0,0.008226691042047532,0.0009140767824497258,0.8318098720292505,0.0,0.0,0.0,0.476691042047532,0.0,0.723491773308958,1.0,0.9986288848263254,0.33775137111517367,0.33775137111517367,0.793418647166362,0.041590493601462525,0.008226691042047532,0.8551188299817185,0.723491773308958,0.090036563071298,0.0,0.8308957952468007,0.8569469835466179,0.0,0.6311700182815356,0.07723948811700183,0.10557586837294333,0.12157221206581353,0.0
1089,0.977800992426221,0.0,0.9787150692086707,0.9766257508487856,0.0,0.0,0.0,0.9776704100287281,0.2885870984591277,0.786236615304257,0.3759467223818229,0.620527552885871,0.0,0.08161399843301123,1.0,0.9050665970227213,0.0010446591799425438,0.0010446591799425438,0.8976234003656307,0.0,0.0,0.9515539305301646,0.08161399843301123,0.006398537477148081,0.6987464089840689,0.9592582919822408,0.70018281535649,0.0,0.0,0.0,0.0,0.0,0.0
1091,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1093,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095,0.9521739130434783,0.011180124223602485,0.9521739130434783,0.9521739130434783,0.21925465838509317,0.0,0.0,0.9055900621118013,0.0,0.011801242236024845,0.0,0.0,0.0,0.23354037267080746,1.0,1.0,0.38881987577639754,0.3869565217391304,0.46770186335403724,0.0,0.0,0.9031055900621118,0.2391304347826087,0.0037267080745341614,0.0,0.5254658385093167,0.8149068322981367,0.0,0.9024844720496894,0.0,0.0,0.0,0.8888198757763975
1097,0.8855126728110599,0.5211693548387096,0.8758640552995391,0.8692396313364056,0.0,0.008352534562211982,0.000576036866359447,0.8052995391705069,0.16071428571428573,0.8692396313364056,0.16071428571428573,0.3967453917050691,0.0,0.4213709677419355,1.0,1.0,0.0,0.0,0.0,0.014112903225806451,0.0,0.8663594470046083,0.4213709677419355,0.012528801843317972,0.0,0.0,0.8155241935483871,0.0,0.8228686635944701,0.0,0.0,0.0,0.0
1099,0.9177215189873418,0.0,0.8924050632911392,0.8924050632911392,0.0,0.006329113924050633,0.03164556962025317,0.879746835443038,0.0,0.0,0.0,0.37341772151898733,0.0,0.6518987341772152,1.0,1.0,0.5632911392405063,0.5632911392405063,0.7278481012658228,0.03164556962025317,0.006329113924050633,0.8860759493670886,0.6518987341772152,0.20253164556962025,0.9113924050632911,0.012658227848101266,0.8860759493670886,0.0,0.16455696202531644,0.0,0.0,0.0,0.0
1101,0.985902543671468,0.3150475022984983,0.985902543671468,0.985902543671468,0.1752988047808765,0.0,0.0,0.9843702114618449,0.985902543671468,0.985902543671468,0.16763714373276126,0.6472571253447748,0.0,0.5632853202574318,1.0,1.0,0.4167943610174686,0.4167943610174686,0.939626110940852,0.02482378179589335,0.0,0.985902543671468,0.5632853202574318,0.018387986515476556,0.985902543671468,0.9742568188783328,0.9840637450199203,0.0,0.985902543671468,0.0,0.0,0.0,0.0
1103,0.9445488721804511,0.017857142857142856,0.9299812030075187,0.9299812030075187,0.0,0.0009398496240601503,0.0009398496240601503,0.9140037593984962,0.0,0.0,0.0,0.4718045112781955,0.0,0.1513157894736842,1.0,1.0,0.4675751879699248,0.46616541353383456,0.8627819548872181,0.0018796992481203006,0.0009398496240601503,0.9215225563909775,0.1513157894736842,0.007048872180451127,0.0,0.8627819548872181,0.9168233082706767,0.0,0.9168233082706767,0.0,0.0,0.0,0.9046052631578947
1109,0.9252336448598131,0.0,0.852803738317757,0.794392523364486,0.0,0.03271028037383177,0.011682242990654205,0.794392523364486,0.0,0.0,0.0,0.338785046728972,0.0,0.4742990654205608,1.0,0.9883177570093458,0.6962616822429907,0.6962616822429907,0.5864485981308412,0.037383177570093455,0.03271028037383177,0.794392523364486,0.4742990654205608,0.08644859813084112,0.0,0.6822429906542056,0.7873831775700935,0.0,0.7920560747663551,0.07242990654205607,0.530373831775701,0.5327102803738317,0.7616822429906542
1111,0.902542372881356,0.0,0.902542372881356,0.902542372881356,0.09322033898305085,0.0,0.0211864406779661,0.788135593220339,0.05508474576271186,0.2796610169491525,0.05508474576271186,0.3177966101694915,0.0,0.4194915254237288,1.0,1.0,0.326271186440678,0.326271186440678,0.597457627118644,0.2033898305084746,0.0,0.788135593220339,0.4194915254237288,0.025423728813559324,0.902542372881356,0.635593220338983,0.788135593220339,0.0,0.6652542372881356,0.0,0.0,0.0,0.690677966101695
1113,0.8622366288492707,0.0,0.8622366288492707,0.8103727714748784,0.0,0.02106969205834684,0.009724473257698542,0.7293354943273906,0.0,0.0,0.0,0.37763371150729336,0.0,0.6142625607779578,1.0,1.0,0.6547811993517018,0.6547811993517018,0.6434359805510534,0.04213938411669368,0.009724473257698542,0.8103727714748784,0.6158833063209076,0.09562398703403566,0.0,0.6758508914100486,0.8103727714748784,0.0,0.7974068071312804,0.09724473257698542,0.12641815235008103,0.12641815235008103,0.6094003241491086
1115,0.9560509554140127,0.0070063694267515925,0.9592356687898089,0.9579617834394905,0.2573248407643312,0.0,0.0,0.0,0.16751592356687897,0.7222929936305732,0.16751592356687897,0.5261146496815287,0.0,0.17261146496815286,1.0,0.9993630573248408,0.018471337579617834,0.018471337579617834,0.789171974522293,0.0,0.0,0.8286624203821656,0.1732484076433121,0.01337579617834395,0.0,0.7821656050955414,0.8471337579617835,0.0,0.8949044585987261,0.0,0.0,0.0,0.9382165605095542
1117,0.9588638589618022,0.0,0.9429480901077375,0.9427032321253673,0.0,0.222820763956905,0.3190499510284035,0.9429480901077375,0.9179725759059746,0.9179725759059746,0.3557786483839373,0.0,0.0,0.0,1.0,1.0,0.8383937316356513,0.8383937316356513,0.0,0.34818805093046035,0.222820763956905,0.8156219392752204,0.0,0.0,0.0,0.0,0.0,0.0,0.9125857002938296,0.0,0.0,0.0,0.0
1119,0.7735849056603774,0.0,0.8018867924528302,0.0,0.0,0.018867924528301886,0.0,0.7830188679245284,0.0,0.0,0.0,0.3867924528301887,0.0,0.4056603773584906,1.0,1.0,0.41509433962264153,0.41509433962264153,0.5566037735849056,0.02830188679245283,0.018867924528301886,0.7735849056603774,0.4056603773584906,0.009433962264150943,0.8207547169811321,0.5566037735849056,0.7735849056603774,0.0,0.7547169811320755,0.0,0.0,0.0,0.0
1121,0.9355149181905679,0.0019249278152069298,0.8864292589027911,0.8835418671799807,0.15688161693936478,0.0,0.0,0.8123195380173244,0.07507218479307026,0.45332050048123196,0.07507218479307026,0.3272377285851781,0.0,0.21462945139557266,1.0,0.9990375360923965,0.7420596727622714,0.7420596727622714,0.6044273339749759,0.0,0.0,0.8123195380173244,0.22040423484119345,0.016361886429258902,0.0,0.10490856592877768,0.809432146294514,0.0,0.8835418671799807,0.0,0.0,0.0,0.9095283926852743
1125,0.9481481481481482,0.49887278582930755,0.9400966183574879,0.9400966183574879,0.0,0.018035426731078906,0.006119162640901771,0.9040257648953302,0.0,0.0,0.0,0.5587761674718197,0.0,0.6834138486312399,1.0,1.0,0.0,0.0,0.762962962962963,0.11755233494363929,0.018035426731078906,0.8547504025764895,0.686634460547504,0.005475040257648953,0.0,0.8257648953301128,0.7851851851851852,0.0,0.9185185185185185,0.0,0.0,0.0,0.0
1127,0.8329741379310345,0.0,0.7984913793103449,0.7262931034482759,0.0,0.04849137931034483,0.08297413793103449,0.7262931034482759,0.0,0.0,0.0,0.28663793103448276,0.0,0.5107758620689655,1.0,1.0,0.822198275862069,0.822198275862069,0.6411637931034483,0.2025862068965517,0.04741379310344827,0.7262931034482759,0.5118534482758621,0.0625,0.0,0.6497844827586207,0.7262931034482759,0.0,0.5926724137931034,0.0,0.0,0.0,0.6918103448275862
1131,0.625,0.0,0.5,0.5,0.0,0.015625,0.0,0.3125,0.03125,0.203125,0.03125,0.15625,0.0,0.40625,1.0,1.0,0.390625,0.390625,0.328125,0.046875,0.015625,0.421875,0.40625,0.015625,0.578125,0.328125,0.40625,0.0,0.234375,0.0,0.0,0.0,0.0
1133,0.8768267223382046,0.029227557411273485,0.8956158663883089,0.8935281837160751,0.0,0.0,0.0,0.592901878914405,0.1022964509394572,0.4697286012526096,0.1022964509394572,0.0,0.0,0.15866388308977036,1.0,0.9958246346555324,0.6116910229645094,0.6116910229645094,0.5323590814196242,0.0,0.0,0.7828810020876826,0.15866388308977036,0.025052192066805846,0.0,0.6576200417536534,0.778705636743215,0.0,0.8956158663883089,0.0,0.0,0.0,0.0
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,0.9864158829676071,0.9655172413793104,0.9660397074190178,0.9655172413793104,0.47492163009404387,0.3735632183908046,0.2277951933124347,0.9655172413793104,0.36363636363636365,0.9655172413793104,0.36363636363636365,0.7972831765935214,0.0,0.6812957157784744,1.0,1.0,0.0,0.0,0.0,0.4425287356321839,0.21473354231974923,0.9655172413793104,0.6812957157784744,0.0,0.0005224660397074191,0.9655172413793104,0.0,0.7345872518286312,0.0,0.9655172413793104,0.0,0.0,0.0
2060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090,0.9725877192982456,0.03179824561403509,0.9725877192982456,0.0,0.0,0.27960526315789475,0.013157894736842105,0.0,0.21929824561403508,0.9287280701754386,0.21929824561403508,0.02850877192982456,0.0,0.6304824561403509,1.0,0.9978070175438597,0.0,0.0,0.0,0.31798245614035087,0.27960526315789475,0.9725877192982456,0.6304824561403509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2110,0.9846938775510204,0.8469387755102041,0.9642857142857143,0.0,0.0,0.10204081632653061,0.030612244897959183,0.826530612244898,0.8520408163265306,0.8520408163265306,0.0,0.0,0.0,0.6479591836734694,1.0,1.0,0.0,0.0,0.0,0.12244897959183673,0.10204081632653061,0.0,0.6479591836734694,0.0,0.7908163265306123,0.0,0.0,0.025510204081632654,0.0,0.0,0.0,0.8622448979591837,0.0
2122,0.9038461538461539,0.6703296703296703,0.9203296703296703,0.0,0.0,0.11263736263736264,0.01098901098901099,0.8296703296703297,0.75,0.7637362637362637,0.13186813186813187,0.0,0.0,0.4945054945054945,1.0,1.0,0.0,0.0,0.0,0.12362637362637363,0.11538461538461539,0.0,0.5686813186813187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2130,0.9428571428571428,0.9142857142857143,0.9571428571428572,0.9,0.4142857142857143,0.14285714285714285,0.21428571428571427,0.9428571428571428,0.9285714285714286,0.9285714285714286,0.2714285714285714,0.6142857142857143,0.0,0.6,1.0,0.9857142857142858,0.0,0.0,0.32857142857142857,0.4142857142857143,0.35714285714285715,0.9142857142857143,0.6,0.0,0.9571428571428572,0.8428571428571429,0.8428571428571429,0.0,0.0,0.0,1.0,0.9,0.0
2150,0.9493670886075949,0.0,0.9873417721518988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2170,0.8871866295264624,0.0,0.8802228412256268,0.8802228412256268,0.35863509749303624,0.026462395543175487,0.05013927576601671,0.6274373259052924,0.0,0.0,0.0,0.2917827298050139,0.0,0.6323119777158774,1.0,1.0,0.0,0.0,0.0,0.16364902506963788,0.026462395543175487,0.0,0.6817548746518106,0.0,0.0,0.0,0.0,0.12116991643454039,0.8628133704735376,0.0,0.7827298050139275,0.7876044568245125,0.0
2180,0.6363636363636364,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2185,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2220,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
